molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id,inchi_key,bioactivity_class
CHEMBL3754183,,CC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,579.7149999999999,nM,6.24,CHEMBL3755860,Inhibition of human aromatase extracted from placental microsomes using [1beta-3H]androstenedione as substrate after 20 mins by radiometric assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432363,PUYNIQHFJMOUPW-UKSSEWCLSA-N,intermediate
CHEMBL3754183,,CC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,46.0,nM,7.34,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432287,PUYNIQHFJMOUPW-UKSSEWCLSA-N,active
CHEMBL3754184,,CC1(C)C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,100.0,nM,7.0,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029501,ONZNYUINEAKZPL-AZVSBUCYSA-N,intermediate
CHEMBL3754184,,CC1(C)C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,14.0,nM,7.85,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432339,ONZNYUINEAKZPL-AZVSBUCYSA-N,active
CHEMBL3754186,,CCCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,429.54,nM,6.37,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029380,UABLIZUFWULGLU-SHGLSTRNSA-N,intermediate
CHEMBL3754186,,CCCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,Ki,=,17.0,nM,7.77,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432322,UABLIZUFWULGLU-SHGLSTRNSA-N,active
CHEMBL3754204,,C[C@]12C=CC(=O)C=C1C=C(Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,60.95,nM,7.21,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029215,TZJKJQQPVWTQSG-AEFDYNLKSA-N,active
CHEMBL3754204,,C[C@]12C=CC(=O)C=C1C=C(Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,60.9,nM,7.21,CHEMBL3756945,Competitive inhibition of human aromatase extracted from placental microsomes in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432469,TZJKJQQPVWTQSG-AEFDYNLKSA-N,active
CHEMBL3754220,,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,719.45,nM,6.14,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029340,GZSCFURMBHMSCE-LVWDTYCVSA-N,intermediate
CHEMBL3754220,,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,Ki,=,1.4,nM,8.85,CHEMBL3756935,Competitive inhibition of human aromatase extracted from placental microsomes after 10 mins in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432439,GZSCFURMBHMSCE-LVWDTYCVSA-N,active
CHEMBL3754222,,CC1(C)C[C@@]2(C)C(=CC1=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,299.92,nM,6.52,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029462,YKNFNBIQLQLVSB-SVYLRGBCSA-N,intermediate
CHEMBL3754222,,CC1(C)C[C@@]2(C)C(=CC1=O)C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,25.0,nM,7.6,CHEMBL3756944,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432460,YKNFNBIQLQLVSB-SVYLRGBCSA-N,active
CHEMBL3754227,,CC(=O)SC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1=O,Ki,=,36.0,nM,7.44,CHEMBL3756934,Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432382,GMZBMJBCDDHOMP-VMRCMBGLSA-N,active
CHEMBL3754241,,C[C@]12CCC(=O)C(Sc3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,184.945,nM,6.734999999999999,CHEMBL3756940,"Inhibition of human aromatase extracted from placental microsomes using [1,2-3H]androstenedione as substrate after 30 mins by scintillation counting analysis",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432416,CLKVUYDHWSHNGQ-BKCLIDBKSA-N,intermediate
CHEMBL3754253,,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C3=NN(c4ccccc4)[C@H](c4ccccc4)[C@H]3C[C@@H]12,IC50,=,1900.765,nM,5.720000000000001,CHEMBL3757117,Inhibition of human aromatase after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16434002,NOZOLNDEPSVMIS-NUCRLNSBSA-N,inactive
CHEMBL3754259,,C[C@]12C=CC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,85.795,nM,7.295,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029152,CVZWLEKWQMZIPS-AYEIPMSGSA-N,active
CHEMBL3754259,,C[C@]12C=CC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,7.0,nM,8.15,CHEMBL3756934,Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432398,CVZWLEKWQMZIPS-AYEIPMSGSA-N,active
CHEMBL3754260,,C[C@]12CCC(=O)C=C1C=C(c1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1425.61,nM,5.85,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029325,OPLIQEAVVVBVAF-OWUXGNKUSA-N,inactive
CHEMBL3754260,,C[C@]12CCC(=O)C=C1C=C(c1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,1424.0,nM,5.85,CHEMBL3756934,Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432389,OPLIQEAVVVBVAF-OWUXGNKUSA-N,inactive
CHEMBL3754275,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H]5COC[C@]43C5)[C@@H]1CCC2=O,Ki,=,17.6,nM,7.75,CHEMBL3757112,Time dependent inactivation of human aromatase extracted from placental microsomes using [1-3H]androstenedione as substrate,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16433990,KQTAMTBUQUXVAK-MFDYCWBWSA-N,active
CHEMBL3754285,,CCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,429.54,nM,6.37,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029320,SLICLEJAYRJPGX-IXBCVXAVSA-N,intermediate
CHEMBL3754285,,CCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,Ki,=,2.8,nM,8.55,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432301,SLICLEJAYRJPGX-IXBCVXAVSA-N,active
CHEMBL3754296,,CC1(C)C[C@@]2(C)C(=CC1=O)[C@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,109.9,nM,6.96,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029500,ONZNYUINEAKZPL-ZGKZZVMJSA-N,intermediate
CHEMBL3754296,,CC1(C)C[C@@]2(C)C(=CC1=O)[C@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,10.0,nM,8.0,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432340,ONZNYUINEAKZPL-ZGKZZVMJSA-N,active
CHEMBL3754305,,C[C@]12CC[C@@H]3c4cc(F)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,IC50,=,11587.77,nM,4.94,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029600,OOBHNUCKCZMLOG-JPVZDGGYSA-N,inactive
CHEMBL3754305,,C[C@]12CC[C@@H]3c4cc(F)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,Ki,=,100.0,nM,7.0,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16434038,OOBHNUCKCZMLOG-JPVZDGGYSA-N,intermediate
CHEMBL3754311,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CS)[C@@H]1CCC2=O,Ki,=,34.0,nM,7.47,CHEMBL3756958,"Time dependent inhibition of human aromatase extracted from placental microsomes using using [1beta,2beta-3H]androstenedione as substrate by scintillation counting analysis",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432505,KNNWZTLIWIMQIQ-BGJMDTOESA-N,active
CHEMBL3754325,,CCCCCCC1=C[C@@]2(C)C(=C(O)C1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,31.0,nM,7.51,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432290,RVJPAJSRWKJAFE-SUSMOJJHSA-N,active
CHEMBL3754366,,CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,1798.87,nM,5.75,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029321,QXVZXNLZKUQGFQ-IKCDGGAZSA-N,inactive
CHEMBL3754366,,CCCCCCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,Ki,=,2.8,nM,8.55,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432302,QXVZXNLZKUQGFQ-IKCDGGAZSA-N,active
CHEMBL3754378,,COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,IC50,=,1819.85,nM,5.74,CHEMBL3757117,Inhibition of human aromatase after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16434003,QPZWVWWSXHZXRU-VWNNZRIESA-N,inactive
CHEMBL3754425,,C[C@]12CCCC(=O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1199.5,nM,5.92,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029660,LCPOBMSQUCCYJO-IEVKOWOJSA-N,inactive
CHEMBL3754425,,C[C@]12CCCC(=O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,120.0,nM,6.92,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432293,LCPOBMSQUCCYJO-IEVKOWOJSA-N,intermediate
CHEMBL3754433,,C[C@]12CCC(=O)C=C1C[C@@H](Sc1cccc3ccccc13)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,24.1,nM,7.62,CHEMBL3756948,"Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of 4-androstene-3,17-dione",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432477,DHWYIQYRECRFKF-NJNQSYOYSA-N,active
CHEMBL3754455,,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@@H](Cc4ccccc4)C[C@H]3[C@@H]1CCC2=O,IC50,=,3499.45,nM,5.46,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029619,GMWWIECUBWJENW-PNLNHXMZSA-N,inactive
CHEMBL3754455,,C[C@]12CC[C@@H]3c4ccc(O)cc4[C@@H](Cc4ccccc4)C[C@H]3[C@@H]1CCC2=O,Ki,=,100.0,nM,7.0,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16434030,GMWWIECUBWJENW-PNLNHXMZSA-N,intermediate
CHEMBL3754457,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21,IC50,=,19010.78,nM,4.72,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029630,GIWQIXCJHHWPIT-KVFKSIMTSA-N,inactive
CHEMBL3754457,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)c2ccc(O)cc21,Ki,=,100.0,nM,7.0,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16434036,GIWQIXCJHHWPIT-KVFKSIMTSA-N,intermediate
CHEMBL3754469,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H]5C[C@H](O)[C@]43C5)[C@@H]1CCC2=O,Ki,=,926.0,nM,6.03,CHEMBL3757112,Time dependent inactivation of human aromatase extracted from placental microsomes using [1-3H]androstenedione as substrate,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16433988,NRJKYXRMAZMEOT-BQMHKOFESA-N,intermediate
CHEMBL3754471,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,IC50,=,204.975,nM,6.84,CHEMBL4392015,Inhibition of human placental microsome aromatase using [1beta3H]-androstenedione as substrate measured after 15 mins in presence of NADPH by liquid scintillation counting method,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4390669,J Med Chem,2019,19204429,GZSCFURMBHMSCE-JKNDIDBPSA-N,intermediate
CHEMBL3754471,,C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,Ki,=,16.3,nM,8.033333333333333,CHEMBL3756935,Competitive inhibition of human aromatase extracted from placental microsomes after 10 mins in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432436,GZSCFURMBHMSCE-JKNDIDBPSA-N,active
CHEMBL3754473,,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,2197.86,nM,5.66,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029362,YEWSFUFGMDJFFG-QAGGRKNESA-N,inactive
CHEMBL3754473,,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,17.0,nM,7.77,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432323,YEWSFUFGMDJFFG-QAGGRKNESA-N,active
CHEMBL3754482,,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21,IC50,=,3303.7,nM,5.48,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029623,YUWICAWRFGMTPC-QTEIULIJSA-N,inactive
CHEMBL3754482,,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21,Ki,=,100.0,nM,7.0,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16434033,YUWICAWRFGMTPC-QTEIULIJSA-N,intermediate
CHEMBL3754485,,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](Br)C[C@@H]12,IC50,=,5902.01,nM,5.23,CHEMBL5241253,Inhibition of aromatase in human placental microsomes using [1beta-3H]AD as substrate incubated for 20 mins in presence of NADPH,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029640,GSOJBPSBUAABDR-HKQXQEGQSA-N,inactive
CHEMBL3754485,,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](Br)C[C@@H]12,Ki,=,455.0,nM,6.34,CHEMBL3756934,Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432409,GSOJBPSBUAABDR-HKQXQEGQSA-N,intermediate
CHEMBL3754489,,C[C@]12CCC(=O)C(Oc3ccccc3)=C1C[C@@H](Sc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1650.0,nM,5.78,CHEMBL3756940,"Inhibition of human aromatase extracted from placental microsomes using [1,2-3H]androstenedione as substrate after 30 mins by scintillation counting analysis",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432417,CPKALGQGRVBNFS-CASIDSAGSA-N,inactive
CHEMBL3754504,,C[C@]12CC[C@H]3[C@@H](CCC4=C(F)C(=O)CC[C@@H]43)[C@@H]1CCC2=O,Ki,=,90.0,nM,7.05,CHEMBL3756941,Reversible inhibition of human aromatase extracted from placental microsomes,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432420,CHKSRCJORQRXEN-ATYZGLLASA-N,active
CHEMBL3754505,,C[C@]12CCC(=O)C=C1C=C(Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,330.37,nM,6.715,CHEMBL5241250,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL5241054,Eur J Med Chem,2020,25029144,VVDWEHROXAUWQZ-AEFDYNLKSA-N,intermediate
CHEMBL3754505,,C[C@]12CCC(=O)C=C1C=C(Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,60.95,nM,7.21,CHEMBL3756934,Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432387,VVDWEHROXAUWQZ-AEFDYNLKSA-N,active
CHEMBL3754516,,C[C@]12CC[C@H](OC=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,1700.0,nM,5.77,CHEMBL3755860,Inhibition of human aromatase extracted from placental microsomes using [1beta-3H]androstenedione as substrate after 20 mins by radiometric assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432366,XAVFJAHWRDOQEY-VLLQHRMFSA-N,inactive
CHEMBL3754516,,C[C@]12CC[C@H](OC=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,16000.0,nM,4.8,CHEMBL3755861,Competitive inhibition of human aromatase extracted from placental microsomes by Dixon plot analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432369,XAVFJAHWRDOQEY-VLLQHRMFSA-N,inactive
CHEMBL3754519,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43[C@@H]3CN3)[C@@H]1CC[C@@H]2O,Ki,=,3.4,nM,8.47,CHEMBL3756944,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432454,MEPHLDMUQLORBN-NPBKEMFKSA-N,active
CHEMBL3754530,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43S)[C@@H]1CC[C@@H]2O,Ki,=,106.0,nM,6.97,CHEMBL3756953,"Irreversible inhibition of human aromatase extracted from placental microsomes by double reciprocal plot analysis in presence of [1beta,2beta-3H]androstenedione",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432487,VVJCUUBNICZCTD-UGDFAFBOSA-N,intermediate
CHEMBL3754538,,C[C@]12CCC(=O)C(c3ccc(OS(N)(=O)=O)cc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,IC50,=,990.0,nM,6.0,CHEMBL3756936,Inhibition of human aromatase extracted from placental microsomes using [1beta-3H]androstenedione as substrate after 20 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432428,LHFKTNRAFRYNHC-BKCLIDBKSA-N,intermediate
CHEMBL3754538,,C[C@]12CCC(=O)C(c3ccc(OS(N)(=O)=O)cc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,97.0,nM,7.01,CHEMBL3755859,Competitive inhibition of human aromatase extracted from placental microsomes after 5 mins by Dixon plot analysis in presence of [1beta-3H]AD,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432299,LHFKTNRAFRYNHC-BKCLIDBKSA-N,active
CHEMBL3754543,,C#C[C@H](OC(C)=O)[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,=,67000.0,nM,4.17,CHEMBL3756934,Competitive inhibition of human aromatase extracted from placental microsomes by Lineweaver- Burk plots analysis in presence of [1beta-3H]androstenedione,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL3751755,Eur J Med Chem,2015,16432407,OTBPDDRBTVTJBK-BGHDJBMGSA-N,inactive
