molecule_chembl_id,CDKGraph_41,CDKGraph_104,CDKGraph_189,CDKGraph_264,CDKGraph_303,CDKGraph_497,CDKGraph_806,CDKGraph_977,CDKGraph_1017
CHEMBL5439983,0,0,0,1,1,0,0,0,0
CHEMBL5440090,1,1,1,1,1,1,1,1,1
CHEMBL5440356,0,0,0,1,1,0,0,0,0
CHEMBL5440376,0,0,0,1,1,0,0,0,0
CHEMBL5440379,0,0,0,1,1,0,0,0,0
CHEMBL5440424,0,0,0,1,1,0,0,0,0
CHEMBL5440707,0,0,0,1,1,0,0,1,1
CHEMBL5440818,0,0,0,1,1,0,0,0,0
CHEMBL5440983,0,0,0,1,1,1,0,0,0
CHEMBL54803,0,0,0,1,1,0,0,0,0
CHEMBL55083,0,0,0,1,1,1,0,0,0
CHEMBL55144,0,0,0,1,1,1,0,0,0
CHEMBL5542291,0,1,0,1,1,1,1,1,1
CHEMBL5549760,0,1,0,1,1,1,1,1,1
CHEMBL5555317,0,1,0,1,1,1,1,1,1
CHEMBL55558,0,0,0,1,1,1,0,0,0
CHEMBL5555812,0,0,0,1,1,1,1,0,0
CHEMBL5555812,0,0,0,1,1,1,1,0,0
CHEMBL5555946,0,0,0,1,1,1,1,0,0
CHEMBL5556708,0,1,0,1,1,1,1,1,1
CHEMBL5557518,0,0,0,1,1,1,1,0,0
CHEMBL5557715,0,0,0,1,0,0,0,0,0
CHEMBL5557971,0,0,0,1,1,1,1,0,0
CHEMBL5558656,0,1,0,1,1,1,1,1,1
CHEMBL5558884,0,0,0,1,0,0,0,0,0
CHEMBL5559176,0,0,0,1,0,0,0,0,0
CHEMBL5559396,0,0,0,1,0,0,0,0,0
CHEMBL5559605,0,1,0,1,1,1,1,1,1
CHEMBL5559711,0,0,0,1,1,1,1,0,0
CHEMBL5559750,0,0,0,1,1,1,1,0,0
CHEMBL5559841,0,0,0,1,1,1,1,1,1
CHEMBL5559883,0,0,0,1,1,1,1,0,0
CHEMBL5559919,0,0,0,1,1,1,1,0,0
CHEMBL5560380,0,0,0,1,1,1,1,0,0
CHEMBL5560527,0,0,0,1,0,0,0,0,0
CHEMBL5560949,0,0,0,1,0,0,0,0,0
CHEMBL5560949,0,0,0,1,0,0,0,0,0
CHEMBL5561070,0,0,0,1,1,1,1,1,1
CHEMBL5561121,0,0,0,1,0,0,0,0,0
CHEMBL5561217,0,0,0,1,1,1,1,0,0
CHEMBL5561326,0,0,0,1,0,0,0,0,0
CHEMBL5561336,0,1,0,1,1,1,1,1,1
CHEMBL5561738,0,1,0,1,1,1,1,1,1
CHEMBL5561803,0,1,0,1,1,1,1,1,1
CHEMBL5561832,0,0,0,1,1,1,1,0,0
CHEMBL5562392,0,0,0,1,1,1,1,0,0
CHEMBL5562416,0,0,0,1,1,1,1,0,0
CHEMBL5562423,0,0,0,1,1,1,1,0,0
CHEMBL5562607,0,1,0,1,1,1,1,1,1
CHEMBL5563219,0,1,0,1,1,1,1,1,1
CHEMBL556429,0,0,0,1,0,0,0,0,0
CHEMBL5564308,0,1,0,1,1,1,1,1,1
CHEMBL5564449,0,0,0,1,0,0,0,0,0
CHEMBL5564454,0,0,0,1,0,0,0,0,0
CHEMBL5564606,0,0,0,1,1,1,1,0,0
CHEMBL5564688,0,0,0,1,1,1,1,0,0
CHEMBL5564713,0,0,0,1,1,1,1,1,1
CHEMBL5565514,0,1,0,1,1,1,1,1,1
CHEMBL5566581,0,0,0,1,1,1,1,0,0
CHEMBL5567374,0,1,0,1,1,1,1,1,1
CHEMBL5567762,0,0,0,1,1,1,1,1,1
CHEMBL5567780,0,0,0,1,0,0,0,0,0
CHEMBL5567780,0,0,0,1,0,0,0,0,0
CHEMBL5568037,0,0,0,1,0,0,0,0,0
CHEMBL5568308,0,0,0,1,1,1,1,1,1
CHEMBL5568351,0,0,0,1,1,1,1,1,1
CHEMBL5568367,0,1,0,1,1,1,1,1,1
CHEMBL5568432,0,1,0,1,1,1,1,1,1
CHEMBL558103,0,0,0,1,0,0,0,0,0
CHEMBL56059,0,0,0,1,1,1,0,0,0
CHEMBL56367,0,1,0,0,0,0,0,1,0
CHEMBL572637,0,0,0,1,0,0,0,0,0
CHEMBL572637,0,0,0,1,0,0,0,0,0
CHEMBL574960,1,1,1,1,1,1,1,1,1
CHEMBL57513,0,0,0,1,1,1,0,0,0
CHEMBL576579,0,1,1,1,1,1,1,1,1
CHEMBL5770399,0,0,0,0,0,0,0,0,0
CHEMBL5808901,0,0,0,0,0,0,0,0,0
CHEMBL582837,1,1,1,1,1,1,1,1,1
CHEMBL583076,1,1,1,1,1,1,1,1,1
CHEMBL583076,1,1,1,1,1,1,1,1,1
CHEMBL583310,0,0,0,1,0,0,0,0,0
CHEMBL583989,0,0,0,1,1,0,1,0,0
CHEMBL586557,0,1,1,1,1,1,1,1,1
CHEMBL5873947,0,0,0,1,0,0,0,0,0
CHEMBL5875159,0,0,0,1,1,0,0,0,0
CHEMBL5887888,0,0,0,0,0,0,0,0,0
CHEMBL589247,0,0,0,0,1,0,0,0,0
CHEMBL589738,0,0,0,1,1,0,0,0,0
CHEMBL589974,0,0,0,1,1,0,0,0,0
CHEMBL5916153,0,0,0,0,0,0,0,0,0
CHEMBL592131,0,1,0,1,1,0,0,1,0
CHEMBL592376,0,1,0,0,1,0,0,1,0
CHEMBL592852,0,0,0,1,1,0,0,0,0
CHEMBL5946526,0,0,0,1,0,0,0,1,1
CHEMBL596779,0,1,0,1,1,0,0,1,1
CHEMBL597403,0,1,0,0,1,0,0,1,1
CHEMBL597416,0,0,0,0,1,0,0,1,1
CHEMBL597606,0,0,0,1,1,0,0,0,0
CHEMBL597808,0,0,0,1,1,0,0,0,0
CHEMBL598009,0,1,0,0,1,0,0,1,0
CHEMBL598020,0,0,0,1,1,0,0,0,0
CHEMBL598199,0,1,0,1,1,0,0,1,0
CHEMBL598211,0,1,0,1,1,0,0,1,0
CHEMBL598212,0,1,0,1,1,0,0,1,0
CHEMBL598223,0,0,0,1,1,0,0,0,0
CHEMBL598224,0,0,0,0,1,0,0,1,1
CHEMBL598627,0,1,0,0,1,0,0,1,0
CHEMBL598628,0,1,0,0,1,0,0,1,0
CHEMBL598629,0,1,0,0,1,0,0,1,0
CHEMBL598846,0,0,0,0,1,0,0,0,0
CHEMBL598847,0,0,0,0,1,0,0,0,0
CHEMBL599238,0,1,0,1,1,0,0,1,1
CHEMBL599239,0,1,0,1,1,0,0,1,0
CHEMBL599442,0,1,0,0,1,0,0,1,0
CHEMBL599455,0,0,0,0,1,0,0,0,0
CHEMBL599456,0,0,0,0,1,0,0,0,0
CHEMBL599864,0,0,0,1,1,0,0,0,0
CHEMBL601840,0,0,0,0,1,0,0,0,0
CHEMBL6031073,0,0,0,1,0,0,0,0,0
CHEMBL60376,0,0,0,1,0,0,0,0,0
CHEMBL604716,0,1,0,0,1,0,0,1,1
CHEMBL605418,0,0,0,0,1,0,0,1,1
CHEMBL607855,0,0,0,1,1,0,0,0,0
CHEMBL608153,0,0,0,1,1,0,0,0,0
CHEMBL609332,0,0,0,0,1,0,0,0,0
CHEMBL609333,0,0,0,0,1,0,0,0,0
CHEMBL609618,0,1,0,1,1,0,0,1,0
CHEMBL62811,0,0,0,0,0,0,0,0,0
CHEMBL63297,0,0,0,1,1,1,1,0,0
CHEMBL63336,0,0,0,1,0,0,1,0,0
CHEMBL65328,0,0,0,1,1,1,1,0,0
CHEMBL65549,0,0,0,1,1,1,1,0,0
CHEMBL65590,0,0,0,1,0,0,1,0,0
CHEMBL66673,0,0,0,1,0,0,1,0,0
CHEMBL66775,1,1,1,1,1,1,1,1,1
CHEMBL66867,0,1,1,1,0,0,1,1,1
CHEMBL67441,1,1,1,1,1,1,1,1,1
CHEMBL67456,1,1,1,1,1,1,1,1,1
CHEMBL67842,0,0,0,1,0,0,1,0,0
CHEMBL68674,1,1,1,1,1,1,1,1,1
CHEMBL68674,1,1,1,1,1,1,1,1,1
CHEMBL69011,0,0,0,0,0,0,0,0,0
CHEMBL69891,1,1,1,1,1,1,1,1,1
CHEMBL69891,1,1,1,1,1,1,1,1,1
CHEMBL70317,1,1,1,1,1,1,1,1,1
CHEMBL70317,1,1,1,1,1,1,1,1,1
CHEMBL70367,1,1,1,1,1,1,1,1,1
CHEMBL70367,1,1,1,1,1,1,1,1,1
CHEMBL70436,1,1,1,1,1,1,1,1,1
CHEMBL70436,1,1,1,1,1,1,1,1,1
CHEMBL70611,1,1,1,0,1,0,1,1,1
CHEMBL70901,0,0,1,1,0,0,0,1,1
CHEMBL70959,1,1,1,1,1,1,1,1,1
CHEMBL70959,1,1,1,1,1,1,1,1,1
CHEMBL71082,1,1,1,1,1,1,1,1,1
CHEMBL71082,1,1,1,1,1,1,1,1,1
CHEMBL71117,1,1,1,1,1,1,1,1,1
CHEMBL71117,1,1,1,1,1,1,1,1,1
CHEMBL71152,1,1,1,1,1,1,1,1,1
CHEMBL71152,1,1,1,1,1,1,1,1,1
CHEMBL71169,1,1,1,1,1,1,1,1,1
CHEMBL71169,1,1,1,1,1,1,1,1,1
CHEMBL71363,1,1,1,1,1,1,1,1,1
CHEMBL71363,1,1,1,1,1,1,1,1,1
CHEMBL71612,1,1,1,1,1,1,1,1,1
CHEMBL71612,1,1,1,1,1,1,1,1,1
CHEMBL7162,0,1,0,0,0,0,0,1,0
CHEMBL71736,1,1,1,1,1,1,1,1,1
CHEMBL71736,1,1,1,1,1,1,1,1,1
CHEMBL72056,1,1,1,1,1,1,1,1,1
CHEMBL72228,1,1,1,1,1,1,1,1,1
CHEMBL72228,1,1,1,1,1,1,1,1,1
CHEMBL72415,1,1,1,1,1,1,1,1,1
CHEMBL72415,1,1,1,1,1,1,1,1,1
CHEMBL72538,1,1,1,1,1,1,1,1,1
CHEMBL72538,1,1,1,1,1,1,1,1,1
CHEMBL73071,1,1,1,1,1,1,1,1,1
CHEMBL73071,1,1,1,1,1,1,1,1,1
CHEMBL73219,1,1,1,1,1,1,1,1,1
CHEMBL73219,1,1,1,1,1,1,1,1,1
CHEMBL73279,1,1,1,1,1,1,1,1,1
CHEMBL73279,1,1,1,1,1,1,1,1,1
CHEMBL73367,1,1,1,1,1,1,1,1,1
CHEMBL73367,1,1,1,1,1,1,1,1,1
CHEMBL73368,1,1,1,1,1,1,1,1,1
CHEMBL73993,1,1,1,1,1,1,1,1,1
CHEMBL73993,1,1,1,1,1,1,1,1,1
CHEMBL74295,1,1,1,1,1,1,1,1,1
CHEMBL74295,1,1,1,1,1,1,1,1,1
CHEMBL74339,1,1,1,1,1,1,1,1,1
CHEMBL74339,1,1,1,1,1,1,1,1,1
CHEMBL75267,0,0,0,1,0,0,0,0,0
CHEMBL76904,0,0,0,0,0,0,0,0,0
CHEMBL78322,0,0,0,1,1,0,0,0,0
CHEMBL81134,1,1,1,1,1,1,1,1,1
CHEMBL81134,1,1,1,1,1,1,1,1,1
CHEMBL81255,1,1,1,1,1,1,1,1,1
CHEMBL8145,0,0,0,1,0,0,0,0,0
CHEMBL81948,0,0,0,0,1,0,0,0,0
CHEMBL8254,1,1,1,1,1,1,1,1,1
CHEMBL8254,1,1,1,1,1,1,1,1,1
CHEMBL82981,1,1,1,1,1,1,1,1,1
CHEMBL82981,1,1,1,1,1,1,1,1,1
CHEMBL83,0,0,0,1,0,0,0,0,0
CHEMBL8313,1,1,1,1,1,1,1,1,1
CHEMBL8313,1,1,1,1,1,1,1,1,1
CHEMBL8315,1,1,1,1,1,1,1,1,1
CHEMBL8315,1,1,1,1,1,1,1,1,1
CHEMBL8333,1,1,1,1,1,1,1,1,1
CHEMBL8333,1,1,1,1,1,1,1,1,1
CHEMBL83422,1,1,1,1,1,1,1,1,1
CHEMBL83422,1,1,1,1,1,1,1,1,1
CHEMBL83527,0,0,0,0,0,0,0,0,0
CHEMBL83835,1,1,1,1,1,1,1,1,1
CHEMBL83835,1,1,1,1,1,1,1,1,1
CHEMBL8417,1,1,1,1,1,1,1,1,1
CHEMBL8417,1,1,1,1,1,1,1,1,1
CHEMBL84230,1,1,1,1,1,1,1,1,1
CHEMBL8498,1,1,1,1,1,1,1,1,1
CHEMBL8498,1,1,1,1,1,1,1,1,1
CHEMBL8646,1,1,1,1,1,1,1,1,1
CHEMBL8646,1,1,1,1,1,1,1,1,1
CHEMBL8659,0,0,0,0,0,0,0,0,0
CHEMBL86928,0,0,0,1,0,0,0,0,0
CHEMBL87333,0,0,0,0,0,0,0,0,0
CHEMBL8739,0,0,0,0,0,0,0,0,0
CHEMBL87477,0,0,0,1,0,0,0,0,0
CHEMBL88169,0,0,0,1,0,0,0,0,0
CHEMBL88233,0,0,0,1,0,0,0,0,0
CHEMBL88412,0,0,1,1,0,0,0,1,1
CHEMBL88421,0,1,1,1,0,0,0,1,1
CHEMBL88842,0,0,1,1,0,0,0,1,1
CHEMBL88918,0,1,1,1,0,0,0,1,1
CHEMBL89046,0,0,1,1,0,0,0,1,1
CHEMBL89102,0,0,1,1,0,0,0,1,1
CHEMBL90077,0,0,0,1,0,0,0,0,0
CHEMBL90427,0,0,0,1,0,0,0,0,0
CHEMBL90585,0,0,0,1,0,0,0,0,0
CHEMBL90856,0,1,1,1,0,0,0,1,1
CHEMBL91,0,0,0,1,1,0,0,0,0
CHEMBL91101,0,0,0,1,0,0,0,0,0
CHEMBL91363,0,0,1,1,0,0,0,1,1
CHEMBL9165,0,0,0,1,1,1,0,0,0
CHEMBL9165,0,0,0,1,1,1,0,0,0
CHEMBL9179,0,0,0,1,1,1,1,0,0
CHEMBL9179,0,0,0,1,1,1,1,0,0
CHEMBL91818,0,0,0,1,0,0,0,0,0
CHEMBL91992,0,0,0,1,0,0,0,0,0
CHEMBL92065,0,0,0,1,0,0,0,0,0
CHEMBL92488,0,0,0,1,0,0,0,0,0
CHEMBL9298,0,0,0,1,1,1,0,0,0
CHEMBL9298,0,0,0,1,1,1,0,0,0
CHEMBL9323,0,0,0,1,0,0,0,0,0
CHEMBL934,0,1,0,1,0,0,0,1,1
CHEMBL9352,0,0,0,1,0,0,0,0,0
CHEMBL93666,0,0,0,1,0,0,0,0,0
CHEMBL93828,0,0,0,1,0,0,0,0,0
CHEMBL9400,1,1,1,1,1,1,1,1,1
CHEMBL9478,1,1,1,1,1,1,1,1,1
CHEMBL95109,0,0,0,1,1,0,0,0,0
CHEMBL95919,0,0,0,1,1,0,0,0,0
CHEMBL9687,0,0,0,1,0,0,0,0,0
CHEMBL97542,0,0,0,1,0,0,0,0,0
CHEMBL98105,1,1,1,1,1,1,1,1,1
CHEMBL98463,1,1,1,1,1,1,1,1,1
CHEMBL98537,1,1,1,1,1,1,1,1,1
CHEMBL98685,1,1,1,1,1,1,1,1,1
CHEMBL98998,1,1,1,1,1,1,1,1,1
CHEMBL99057,1,1,1,1,1,1,1,1,1
CHEMBL99204,1,1,1,1,1,1,1,1,1
CHEMBL99370,0,1,1,1,0,0,0,1,1
CHEMBL99706,1,1,1,1,1,1,1,1,1
